"Sale_Price","Alley","Bedroom_AbvGr","Bldg_Type","Bsmt_Cond","Bsmt_Exposure","Bsmt_Full_Bath","Bsmt_Half_Bath","Bsmt_Qual","Bsmt_Unf_SF","BsmtFin_SF_1","BsmtFin_SF_2","BsmtFin_Type_1","BsmtFin_Type_2","Central_Air","Condition_1","Condition_2","Condition_3","Electrical","Enclosed_Porch","Exter_Cond","Exter_Qual","Exterior_1st","Exterior_2nd","Fence","Fireplace_Qu","Fireplaces","First_Flr_SF","Foundation","Full_Bath","Functional","Garage_Area","Garage_Cars","Garage_Cond","Garage_Finish","Garage_Qual","Garage_Type","Garage_Yr_Blt","Gr_Liv_Area","Half_Bath","Heating","Heating_QC","House_Style","Kitchen_AbvGr","Land_Contour","Land_Slope","Lot_Area","Lot_Area_m2","Lot_Config","Lot_Frontage","Lot_Shape","Low_Qual_Fin_SF","Mas_Vnr_Area","Mas_Vnr_Type","Misc_Feature","Misc_Feature_2","Misc_Val","Mo_Sold","MS_SubClass","MS_Zoning","Neighborhood","Open_Porch_SF","Overall_Cond","Overall_Qual","Paved_Drive","Pool_Area","Pool_QC","Roof_Matl","Roof_Style","Sale_Condition","Sale_Type","Screen_Porch","Second_Flr_SF","Street","Three_season_porch","Total_Bsmt_SF","TotRms_AbvGrd","Utilities","Wood_Deck_SF","Year_Built","Year_Remod_Add","Year_Sold"
124000,"Gravel",3,"OneFam","Fair","No",0,0,"Fair",636,0,0,"Unf","Unf","Y","Artery","Norm","Norm","FuseA",293,"Typical","Typical","VinylSd","VinylSd","Minimum_Privacy",NA,0,1089,"BrkTil",1,"Typ",240,1,"Poor","Unf","Fair","Detchd",1937,1750,0,"GasA","Typical","Two_Story",1,"Lvl","Gtl",9000,836.127,"Corner",50,"Regular",0,0,"None",NA,"Othr",0,6,"Two_Story_1945_and_Older","Residential_Medium_Density","Old_Town",0,"Above_Average","Average","Dirt_Gravel",0,NA,"CompShg","Gable","Abnorml","WD ",0,661,"Pave",0,636,8,"AllPub",0,1880,1991,2006
105000,"Gravel",2,"OneFam","Typical","No",0,0,"Typical",576,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","MetalSd","MetalSd",NA,NA,0,864,"CBlock",1,"Typ",528,1,"Typical","RFn","Typical","Detchd",1952,864,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",7200,668.9016,"Inside",60,"Regular",0,0,"None",NA,"Othr",0,8,"One_Story_1946_and_Newer_All_Styles","Residential_Medium_Density","Old_Town",0,"Average","Below_Average","Paved",0,NA,"CompShg","Gable","Normal","COD",115,0,"Pave",0,576,5,"AllPub",0,1950,1950,2006
116000,NA,2,"OneFam","Typical","No",0,0,"Fair",648,0,0,"Unf","Unf","Y","Norm","Norm","Norm","FuseA",0,"Typical","Typical","Stucco","Stucco",NA,NA,0,734,"BrkTil",1,"Typ",440,2,"Typical","Unf","Typical","Detchd",1990,1118,0,"GasA","Typical","One_and_Half_Fin",1,"Lvl","Gtl",4400,408.7732,"Inside",40,"Regular",0,0,"None",NA,"Othr",0,10,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Old_Town",0,"Very_Good","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,384,"Pave",0,648,6,"AllPub",0,1920,1950,2006
96900,"Gravel",2,"OneFam","Fair","Mn",0,0,"Typical",738,0,0,"Unf","Unf","Y","Norm","Norm","Norm","FuseA",104,"Typical","Typical","MetalSd","MetalSd",NA,NA,0,714,"BrkTil",1,"Typ",216,1,"Typical","Unf","Typical","Detchd",1930,1376,0,"GasA","Good","Two_Story",1,"Lvl","Mod",7614,707.363442,"Inside",42,"Regular",0,0,"None",NA,"Othr",0,3,"Two_Story_1945_and_Older","Residential_Medium_Density","Old_Town",0,"Average","Fair","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",225,662,"Pave",0,738,7,"AllPub",0,1905,1950,2006
135500,NA,3,"TwoFmCon","Typical","Av",1,0,"Typical",384,576,0,"GLQ","Unf","Y","Norm","Norm","Norm","FuseA",0,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,960,"CBlock",1,"Typ",576,2,"Typical","Unf","Typical","Detchd",1976,960,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",6000,557.418,"Inside",50,"Regular",0,0,"None",NA,"Othr",0,6,"Two_Family_conversion_All_Styles_and_Ages","Residential_Medium_Density","Old_Town",0,"Good","Average","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,960,5,"AllPub",0,1955,1955,2006
139000,NA,5,"OneFam","Typical","No",0,0,"Typical",816,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",296,"Good","Typical","MetalSd","MetalSd","Minimum_Privacy",NA,0,816,"PConc",1,"Typ",450,2,"Typical","Unf","Typical","Detchd",1976,1566,1,"GasA","Excellent","One_and_Half_Fin",1,"Lvl","Gtl",6000,557.418,"Inside",50,"Regular",0,145,"BrkFace",NA,"Othr",0,8,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Old_Town",0,"Good","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,750,"Pave",0,816,7,"AllPub",24,1924,1950,2006
61500,NA,1,"OneFam","Typical","No",1,0,"Fair",76,416,0,"LwQ","Unf","Y","Norm","Norm","Norm","SBrkr",78,"Typical","Typical","AsbShng","AsbShng",NA,NA,0,492,"BrkTil",1,"Typ",200,1,"Typical","Unf","Fair","Detchd",1921,492,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",7830,727.43049,"Inside",52,"Regular",0,0,"None",NA,"Othr",0,6,"One_Story_1945_and_Older","Residential_Medium_Density","Old_Town",0,"Average","Fair","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,492,3,"AllPub",0,1921,1950,2006
120000,NA,3,"OneFam","Typical","No",0,0,"Fair",460,310,0,"Rec","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","VinylSd","VinylSd","Good_Wood",NA,0,885,"CBlock",1,"Typ",378,1,"Typical","Unf","Fair","Detchd",1945,1182,1,"GasA","Typical","One_and_Half_Fin",1,"Lvl","Gtl",9576,889.639128,"Inside",56,"Regular",0,0,"None",NA,"Othr",0,5,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Old_Town",0,"Good","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,297,"Pave",0,770,5,"AllPub",0,1945,1950,2006
126175,NA,3,"OneFam","Typical","No",1,0,"Typical",906,256,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Good","Typical","VinylSd","VinylSd",NA,NA,0,1163,"CBlock",1,"Typ",220,1,"Typical","Unf","Fair","Attchd",1955,1163,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",5820,540.69546,"Inside",49,"Regular",0,0,"None",NA,"Othr",0,7,"One_Story_1946_and_Newer_All_Styles","Residential_Medium_Density","Old_Town",98,"Very_Good","Fair","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1162,6,"AllPub",142,1955,2005,2006
64000,NA,2,"OneFam","Typical","No",0,0,"Typical",798,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,840,"PConc",1,"Typ",250,1,"Fair","Unf","Typical","Detchd",1938,840,0,"GasA","Good","One_Story",1,"Lvl","Gtl",5747,533.913541,"Inside",48,"Regular",0,0,"None",NA,"Othr",0,6,"One_Story_1945_and_Older","Residential_Medium_Density","Old_Town",0,"Below_Average","Fair","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,798,5,"AllPub",112,1920,1950,2006
137000,"Gravel",4,"TwoFmCon","Typical","No",0,0,"Fair",1020,0,0,"Unf","Unf","N","Norm","Norm","Norm","FuseP",112,"Fair","Typical","AsbShng","AsbShng",NA,NA,0,908,"Stone",2,"Typ",440,1,"Poor","Unf","Poor","Detchd",1910,1928,0,"GasA","Good","Two_Story",2,"Lvl","Gtl",9142,849.319226,"Inside",69,"Regular",0,0,"None",NA,"Othr",0,4,"Two_Family_conversion_All_Styles_and_Ages","Residential_Medium_Density","Old_Town",60,"Very_Good","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,1020,"Pave",0,1020,9,"AllPub",0,1910,1950,2006
87000,"Gravel",4,"OneFam","Fair","No",1,0,"Typical",1095,0,0,"Unf","Unf","N","Norm","Norm","Norm","SBrkr",90,"Typical","Typical","AsbShng","Stucco",NA,NA,0,1095,"BrkTil",2,"Min2",779,3,"Fair","Unf","Fair","More_Than_Two_Types",1920,1774,0,"GasW","Fair","Two_Story",2,"Lvl","Gtl",9600,891.8688,"Inside",60,"Regular",0,0,"None",NA,"Othr",0,5,"Two_Story_1945_and_Older","Residential_Medium_Density","Old_Town",0,"Poor","Below_Average","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,679,"Pave",0,1095,8,"AllPub",0,1900,1950,2006
163000,NA,2,"OneFam","Typical","Mn",0,0,"Good",490,390,0,"Rec","Unf","N","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Wd Sdng","Wd Sdng",NA,"Typical",2,880,"BrkTil",1,"Typ",320,2,"Typical","Unf","Typical","Detchd",1914,1768,1,"GasW","Fair","Two_and_Half_Unf",1,"Lvl","Gtl",10800,1003.3524,"Inside",60,"Regular",0,0,"None",NA,"Othr",0,10,"Two_and_Half_Story_All_Ages","Residential_Medium_Density","Old_Town",341,"Good","Good","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,888,"Pave",0,880,6,"AllPub",0,1914,1970,2006
155000,NA,5,"OneFam","Typical","No",0,0,"Typical",1226,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",88,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,1226,"BrkTil",2,"Typ",432,2,"Typical","Unf","Fair","Detchd",1910,2104,0,"GasA","Excellent","Two_and_Half_Unf",1,"Lvl","Gtl",6300,585.2889,"Corner",70,"Regular",0,0,"None",NA,"Othr",0,7,"Two_and_Half_Story_All_Ages","Residential_Medium_Density","Old_Town",341,"Above_Average","Good","Partial_Pavement",0,NA,"CompShg","Gable","Normal","WD ",0,878,"Pave",0,1226,9,"AllPub",0,1910,2005,2006
79000,NA,3,"OneFam","Typical","No",0,0,"Typical",540,0,0,"Unf","Unf","N","Norm","Norm","Norm","FuseA",77,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,889,"BrkTil",1,"Typ",352,1,"Typical","Unf","Fair","Attchd",1940,1440,0,"GasA","Good","One_and_Half_Fin",1,"Lvl","Gtl",5000,464.515,"Corner",63,"Regular",0,0,"None",NA,"Othr",0,4,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Old_Town",0,"Below_Average","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,551,"Pave",0,540,6,"AllPub",0,1900,1950,2006
144000,NA,3,"OneFam","Typical","No",0,0,"Typical",815,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",330,"Typical","Typical","MetalSd","MetalSd",NA,"Good",1,815,"BrkTil",1,"Typ",225,1,"Typical","Unf","Typical","Detchd",1916,1690,0,"GasA","Excellent","Two_and_Half_Unf",1,"Bnk","Gtl",8850,822.19155,"Corner",65,"Slightly_Irregular",0,0,"None",NA,"Othr",0,7,"Two_and_Half_Story_All_Ages","Residential_Medium_Density","Old_Town",0,"Above_Average","Good","Paved",0,NA,"CompShg","Gable","Normal","ConLw",0,875,"Pave",0,815,7,"AllPub",0,1916,1950,2006
114504,"Gravel",3,"OneFam","Typical","No",0,0,"Typical",684,0,0,"Unf","Unf","N","Norm","Norm","Norm","FuseA",0,"Typical","Typical","VinylSd","VinylSd",NA,NA,0,684,"CBlock",1,"Typ",216,1,"Fair","Unf","Typical","Detchd",1930,1368,0,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",3600,334.4508,"Inside",60,"Regular",0,0,"None",NA,"Othr",0,10,"Two_Story_1945_and_Older","Residential_Medium_Density","Old_Town",158,"Good","Above_Average","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,684,"Pave",0,684,7,"AllPub",0,1910,1993,2006
157000,NA,4,"OneFam","Typical","No",1,0,"Fair",596,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",221,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,998,"BrkTil",1,"Typ",576,2,"Typical","Unf","Typical","Detchd",1989,1762,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",7200,668.9016,"Corner",60,"Regular",0,0,"None",NA,"Othr",0,10,"Two_Story_1945_and_Older","Residential_Medium_Density","Old_Town",0,"Good","Good","Dirt_Gravel",0,NA,"CompShg","Hip","Normal","WD ",0,764,"Pave",0,596,8,"AllPub",36,1920,1950,2006
125000,NA,4,"OneFam","Typical","No",0,0,"Typical",1200,0,0,"Unf","Unf","Y","Norm","Norm","Norm","FuseA",228,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,1200,"BrkTil",1,"Typ",312,1,"Fair","Unf","Fair","Detchd",1923,1200,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",11340,1053.52002,"Corner",84,"Regular",0,0,"None",NA,"Othr",0,3,"One_Story_1945_and_Older","Residential_Medium_Density","Old_Town",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Family","WD ",0,0,"Pave",0,1200,7,"AllPub",0,1923,1950,2006
475000,NA,4,"OneFam","Typical","Mn",0,0,"Typical",1107,0,0,"Unf","Unf","Y","Artery","Norm","Norm","SBrkr",0,"Good","Good","Wd Sdng","Wd Sdng","Good_Privacy","Typical",2,1518,"BrkTil",2,"Typ",840,3,"Typical","Unf","Excellent","Detchd",1993,3608,1,"GasA","Excellent","Two_and_Half_Fin",1,"Lvl","Gtl",22950,2132.12385,"Inside",90,"Moderately_Irregular",572,0,"None",NA,"Othr",0,6,"Two_and_Half_Story_All_Ages","Residential_Medium_Density","Old_Town",260,"Excellent","Very_Excellent","Paved",0,NA,"WdShngl","Gable","Normal","WD ",410,1518,"Pave",0,1107,12,"AllPub",0,1892,1993,2006
93500,NA,2,"Duplex","Typical","No",0,0,"Typical",624,0,0,"Unf","Unf","N","Norm","Norm","Norm","FuseA",256,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,624,"PConc",2,"Typ",0,0,NA,NA,NA,NA,NA,1248,0,"GasA","Good","Two_Story",2,"Lvl","Gtl",5976,555.188328,"Inside",33,"Regular",0,0,"None",NA,"Othr",0,12,"Duplex_All_Styles_and_Ages","Residential_Medium_Density","Old_Town",130,"Good","Average","Dirt_Gravel",0,NA,"CompShg","Hip","Normal","WD ",0,624,"Pave",0,624,8,"AllPub",0,1920,1950,2006
125000,"Gravel",3,"OneFam","Typical","No",0,0,"Typical",960,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","HdBoard","HdBoard",NA,NA,0,960,"CBlock",1,"Typ",624,2,"Typical","Unf","Typical","Detchd",2002,960,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",9750,905.80425,"Inside",65,"Regular",0,0,"None","Gar2","Othr",4500,7,"One_Story_1946_and_Newer_All_Styles","Residential_Medium_Density","Old_Town",0,"Average","Average","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,960,5,"AllPub",0,1958,1958,2006
64500,NA,2,"OneFam","Fair","No",0,0,"Typical",1020,0,0,"Unf","Unf","N","Norm","Norm","Norm","FuseP",105,"Fair","Fair","Wd Sdng","Wd Sdng",NA,NA,0,1020,"BrkTil",1,"Typ",0,0,NA,NA,NA,NA,NA,1020,0,"GasA","Fair","One_and_Half_Unf",1,"Lvl","Gtl",4761,442.311183,"Corner",63,"Regular",0,0,"None",NA,"Othr",0,10,"One_and_Half_Story_Finished_All_Ages","C_all","Iowa_DOT_and_Rail_Road",0,"Fair","Fair","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","ConLD",0,0,"Pave",0,1020,5,"AllPub",0,1918,1950,2006
100000,NA,2,"OneFam","Typical","No",0,0,"Typical",522,266,0,"Rec","Unf","Y","Feedr","Norm","Norm","FuseA",0,"Typical","Typical","WdShing","Wd Shng","Good_Wood","Typical",2,788,"CBlock",1,"Typ",0,0,NA,NA,NA,NA,NA,788,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",7446,691.755738,"Corner",NA,"Regular",0,0,"None",NA,"Othr",0,4,"One_Story_1945_and_Older","Residential_Low_Density","Brookside",0,"Average","Below_Average","Paved",0,NA,"CompShg","Gable","Abnorml","WD ",0,0,"Pave",0,788,4,"AllPub",0,1941,1950,2006
140200,NA,3,"OneFam","Typical","No",0,0,"Typical",972,0,0,"Unf","Unf","Y","RRAn","Norm","Norm","SBrkr",0,"Typical","Typical","MetalSd","MetalSd",NA,"Good",1,972,"BrkTil",1,"Typ",312,1,"Typical","Unf","Typical","Detchd",1939,1577,0,"GasA","Good","One_and_Half_Fin",1,"Lvl","Gtl",6435,597.830805,"Inside",65,"Regular",0,0,"None",NA,"Othr",0,10,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density","Brookside",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,605,"Pave",0,972,6,"AllPub",0,1939,1950,2006
202500,NA,2,"OneFam","Typical","No",0,0,"Typical",848,0,0,"Unf","Unf","N","Norm","Norm","Norm","SBrkr",42,"Typical","Typical","BrkComm","Stucco","Good_Privacy","Good",1,1017,"BrkTil",1,"Typ",240,1,"Typical","Unf","Fair","Detchd",1943,1827,0,"GasW","Typical","Two_Story",1,"Bnk","Gtl",11737,1090.402511,"Inside",69,"Slightly_Irregular",0,0,"None",NA,"Othr",0,5,"Two_Story_1945_and_Older","Residential_Low_Density","Brookside",36,"Good","Above_Average","Paved",0,NA,"CompShg","Gambrel","Normal","WD ",0,810,"Pave",0,848,9,"AllPub",27,1924,1996,2006
159000,NA,3,"OneFam","Typical","No",0,0,"Typical",605,399,0,"ALQ","Unf","Y","Feedr","Norm","Norm","SBrkr",36,"Good","Typical","CemntBd","CmentBd",NA,"Good",2,1004,"CBlock",2,"Typ",420,2,"Typical","Unf","Typical","Detchd",1950,1664,0,"GasA","Excellent","One_and_Half_Fin",1,"Lvl","Gtl",5000,464.515,"Corner",50,"Regular",0,0,"None",NA,"Othr",0,10,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Brookside",24,"Good","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,660,"Pave",0,1004,7,"AllPub",0,1947,1950,2006
119900,NA,3,"TwoFmCon","Typical","Mn",1,0,"Good",286,507,0,"Rec","Unf","Y","Artery","Norm","Norm","SBrkr",0,"Typical","Typical","MetalSd","MetalSd","Minimum_Privacy","Good",1,793,"CBlock",1,"Typ",410,2,"Typical","Unf","Typical","Detchd",1939,1118,0,"GasA","Typical","One_and_Half_Fin",1,"Lvl","Gtl",7800,724.6434,"Inside",65,"Regular",0,0,"None",NA,"Othr",0,5,"Two_Family_conversion_All_Styles_and_Ages","Residential_Medium_Density","Old_Town",0,"Good","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",271,325,"Pave",0,793,5,"AllPub",0,1939,1950,2006
114500,NA,3,"OneFam","Typical","No",0,0,"Typical",816,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Wd Sdng","Wd Sdng","Minimum_Privacy","Good",1,816,"PConc",1,"Typ",528,2,"Typical","Unf","Typical","Detchd",1985,1176,0,"GasA","Typical","One_and_Half_Fin",1,"Lvl","Gtl",6240,579.71472,"Inside",52,"Regular",360,0,"None","Shed","Othr",400,9,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Brookside",0,"Above_Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,816,6,"AllPub",112,1934,1950,2006
115000,NA,3,"OneFam","Typical","No",0,0,"Good",896,0,0,"Unf","Unf","Y","Norm","Norm","Norm","FuseA",0,"Typical","Typical","MetalSd","MetalSd",NA,NA,0,896,"BrkTil",1,"Typ",240,1,"Typical","Unf","Fair","Detchd",1936,1344,0,"GasA","Good","One_and_Half_Fin",1,"Lvl","Gtl",6240,579.71472,"Inside",NA,"Regular",0,0,"None",NA,"Othr",0,4,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Brookside",114,"Below_Average","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,448,"Pave",0,896,7,"AllPub",200,1936,1950,2006
75000,NA,3,"OneFam","Typical","No",1,0,"Typical",381,347,0,"Rec","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","AsbShng","AsbShng",NA,NA,0,728,"CBlock",1,"Typ",258,1,"Poor","Unf","Fair","Detchd",1930,1162,0,"GasA","Excellent","One_and_Half_Fin",1,"Lvl","Gtl",6120,568.56636,"Inside",51,"Regular",0,0,"None",NA,"Othr",0,11,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Brookside",24,"Average","Fair","Paved",0,NA,"CompShg","Gable","Abnorml","ConLI",0,434,"Pave",0,728,6,"AllPub",0,1930,1950,2006
88000,NA,3,"OneFam","Typical","No",0,0,"Typical",279,489,0,"Rec","Unf","N","Norm","Norm","Norm","SBrkr",112,"Typical","Typical","MetalSd","MetalSd","Minimum_Privacy",NA,0,1015,"BrkTil",1,"Min1",450,1,"Typical","Unf","Typical","Detchd",1925,1015,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",6120,568.56636,"Inside",51,"Regular",0,0,"None","Shed","Othr",620,7,"One_Story_1945_and_Older","Residential_Medium_Density","Brookside",0,"Good","Average","Paved",0,NA,"CompShg","Gable","Abnorml","WD ",120,0,"Pave",0,768,6,"AllPub",0,1925,1950,2006
80500,NA,2,"OneFam",NA,NA,0,0,NA,0,0,0,NA,NA,"N","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","AsbShng","AsbShng",NA,NA,0,672,"Slab",1,"Typ",0,0,NA,NA,NA,NA,NA,912,0,"GasA","Good","One_and_Half_Fin",1,"Lvl","Gtl",6240,579.71472,"Inside",52,"Regular",0,0,"None",NA,"Othr",0,7,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Brookside",0,"Average","Below_Average","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,240,"Pave",0,0,3,"AllPub",0,1947,1950,2006
149000,NA,3,"OneFam","Typical","No",0,0,"Typical",1042,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","MetalSd","MetalSd",NA,"Good",1,1042,"BrkTil",1,"Typ",225,1,"Typical","Unf","Typical","Detchd",1928,1576,0,"GasA","Excellent","One_and_Half_Fin",1,"Lvl","Gtl",6240,579.71472,"Inside",52,"Regular",0,0,"None",NA,"Othr",0,8,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Brookside",0,"Above_Average","Average","Paved",0,NA,"CompShg","Gable","Family","WD ",0,534,"Pave",0,1042,8,"AllPub",0,1928,1950,2006
110000,NA,3,"OneFam","Typical","No",0,0,"Typical",741,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",55,"Good","Typical","MetalSd","MetalSd",NA,NA,0,741,"BrkTil",1,"Typ",180,1,"Typical","Unf","Fair","Detchd",1930,1324,0,"GasA","Good","One_and_Half_Fin",1,"Lvl","Gtl",6120,568.56636,"Inside",51,"Regular",0,0,"None",NA,"Othr",0,2,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Brookside",0,"Good","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,583,"Pave",0,741,7,"AllPub",0,1930,1984,2006
110500,NA,2,"OneFam","Typical","No",0,0,"Typical",706,397,0,"BLQ","Unf","Y","Artery","Norm","Norm","SBrkr",0,"Good","Typical","MetalSd","MetalSd","Minimum_Privacy","Good",1,1103,"BrkTil",1,"Typ",440,2,"Typical","Unf","Typical","Detchd",1976,1103,0,"GasA","Good","One_Story",1,"Lvl","Gtl",6000,557.418,"Inside",50,"Regular",0,0,"None",NA,"Othr",0,7,"One_Story_1945_and_Older","Residential_Medium_Density","Old_Town",120,"Above_Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1103,5,"AllPub",166,1925,1980,2006
89000,NA,2,"OneFam","Typical","No",0,0,"Typical",0,616,0,"LwQ","Unf","Y","Norm","Norm","Norm","SBrkr",129,"Typical","Typical","Wd Sdng","Wd Shng",NA,NA,0,616,"CBlock",1,"Typ",205,1,"Typical","Unf","Typical","Detchd",1921,616,0,"GasA","Good","One_Story",1,"Lvl","Gtl",6000,557.418,"Inside",50,"Regular",0,0,"None",NA,"Othr",0,6,"One_Story_1945_and_Older","Residential_Medium_Density","Brookside",0,"Good","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,616,4,"AllPub",0,1921,1950,2006
113000,NA,2,"OneFam","Fair","No",0,0,"Typical",993,0,0,"Unf","Unf","Y","Norm","Norm","Norm","FuseA",116,"Typical","Typical","MetalSd","MetalSd",NA,"Good",1,1048,"BrkTil",1,"Typ",280,1,"Typical","Unf","Typical","Detchd",1922,1048,0,"GasA","Typical","One_and_Half_Unf",1,"Lvl","Gtl",6380,592.72114,"Inside",58,"Regular",0,0,"None",NA,"Othr",0,8,"One_and_Half_Story_Unfinished_All_Ages","Residential_Medium_Density","Brookside",0,"Above_Average","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,993,5,"AllPub",0,1922,1950,2006
109000,"Paved",2,"OneFam","Typical","No",0,0,"Typical",816,0,0,"Unf","Unf","Y","Norm","Norm","Norm","FuseA",112,"Typical","Typical","MetalSd","MetalSd",NA,NA,0,816,"BrkTil",1,"Typ",210,1,"Fair","Unf","Fair","Detchd",1925,816,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",11672,1084.363816,"Inside",50,"Moderately_Irregular",0,0,"None",NA,"Othr",0,7,"One_Story_1945_and_Older","Residential_Low_Density","Brookside",0,"Average","Average","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,816,4,"AllPub",168,1925,1950,2006
220000,NA,5,"OneFam","Typical","No",0,0,"Typical",1595,0,0,"Unf","Unf","Y","RRAn","Feedr","Feedr","SBrkr",0,"Typical","Typical","BrkFace","Wd Sdng",NA,"Good",1,1611,"CBlock",2,"Typ",576,2,"Typical","Unf","Typical","Detchd",1962,2486,0,"GasA","Typical","One_and_Half_Fin",1,"Lvl","Gtl",33120,3076.94736,"Inside",90,"Irregular",0,0,"None",NA,"Othr",0,10,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density","Old_Town",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,875,"Pave",0,1595,8,"AllPub",0,1962,1962,2006
129000,NA,3,"TwoFmCon","Typical","Av",1,0,"Typical",171,789,0,"ALQ","Unf","N","RRAn","Norm","Norm","SBrkr",0,"Typical","Typical","HdBoard","HdBoard",NA,NA,0,960,"CBlock",1,"Typ",576,2,"Typical","Unf","Typical","Detchd",1970,960,0,"GasW","Typical","One_Story",1,"Lvl","Gtl",9873,917.231319,"Inside",60,"Regular",0,160,"BrkFace",NA,"Othr",0,5,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density","Brookside",288,"Average","Below_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,960,6,"AllPub",0,1970,1970,2006
